CUSTOMER_ID,ASSESSMENT_YEAR,PRODUCT_DEMAND,OWNERS_MANAGEMENT,ACCESS_CREDIT,PROFITABILITY,SHORT_TERM_LIQUIDITY,MEDIUM_TERM_LIQUIDITY,GROUP_FLAG,TURNOVER,INDUSTRY,DEFAULT_FLAG
1593590,2008,48,52,50,52,50,52,1,8847187.5,Property and Construction Sectors,0
1601807,2005,50,50,50,50,60,50,1,8853692.73,Trade,0
3358766,2007,60,70,60,65,65,68,0,8854374.28,"Transport, Storage and Communications Infrastructure",0
1589660,2004,55,55,50,50,50,50,1,8856432.26,Trade,0
1586276,2004,65,62,62,65,65,60,0,8856863.53,Trade,0
1586222,2002,55,50,45,45,45,40,0,8859037.06,"Transport, Storage and Communications Infrastructure",0
1586222,2003,50,50,45,45,40,40,0,8859037.06,"Transport, Storage and Communications Infrastructure",1
191321,2002,58,50,50,50,51,56,0,8862759.06,Manufacturing,0
1555775,2003,65,55,70,65,65,70,0,8863183.83,Trade,0
1621500,2005,62,58,54,52,53,46,1,8864452.27,Trade,0
1551086,2004,63,67,63,53,56,60,1,8865868.48,Manufacturing,0
208777,2005,60,50,50,50,50,50,0,8867379,Manufacturing,0
1568823,2008,49,49,49,50,50,50,1,8868389.69,Trade,0
3379870,2008,50,52,52,50,50,50,1,8875648.98,Property and Construction Sectors,1
1552212,2004,60,57,60,55,60,58,0,8876987.18,Trade,0
1552212,2004,60,57,60,55,60,58,0,8876987.18,Trade,0
1593530,2004,40,49,40,40,40,40,1,8882806.87,Manufacturing,0
3079990,2007,58,56,60,60,57,56,1,8886394.09,Trade,0
3384747,2006,50,50,50,50,50,50,1,8887639.34,Other,0
1582008,2004,60,70,65,50,60,60,0,8887962.77,"Agriculture, Livestock and Fisheries",0
1564837,2008,70,70,60,60,60,60,0,8890492.7,Trade,0
1604156,2005,70,65,60,60,60,60,1,8893642.67,Manufacturing,0
1608062,2007,63,62,62,54,55,57,1,8895471.37,Hotels and Leisure,0
2820322,2008,57,50,65,55,55,65,1,8910353.55,Manufacturing,0
2824502,2005,60,60,65,60,60,65,1,8914164.05,Property and Construction Sectors,0
2887901,2008,63,62,61,73,79,87,0,8918678,Manufacturing,0
3364199,2006,60,58,55,52,52,53,0,8922327.95,Trade,0
1590535,2006,63,63,64,61,63,64,0,8923277.85,Manufacturing,0
1585591,2004,60,50,50,50,50,50,0,8923431.28,Trade,0
2886295,2008,60,55,60,65,65,65,0,8924053.38,Trade,0
2886295,2008,55,55,55,55,55,55,0,8924053.38,Trade,0
1576245,2008,49,49,49,49,49,49,0,8925823,Trade,0
1583063,2002,60,70,60,50,55,55,1,8926558.41,Manufacturing,0
1592881,2004,55,52,52,50,50,52,0,8933439.64,Property and Construction Sectors,0
1592881,2004,55,52,52,50,50,50,0,8933439.64,Property and Construction Sectors,0
1554099,2004,57,60,55,45,55,55,1,8938913.44,Manufacturing,0
1555640,2001,65,70,65,55,65,70,1,8941772.05,Manufacturing,0
1597764,2006,67,60,69,50,62,59,1,8943462.82,Manufacturing,0
2886312,2008,60,55,65,60,63,60,0,8945333.86,Other,0
1597206,2006,65,65,60,65,60,60,0,8949412,"Transport, Storage and Communications Infrastructure",0
4461499,2008,58,55,57,52,56,57,0,8953649.4,Manufacturing,0
203744,2005,57,60,60,59,61,50,0,8954419.19,Trade,0
4004075,2008,60,52,50,52,56,53,0,8955019.19,Property and Construction Sectors,0
1600254,2008,60,60,65,65,60,60,0,8955399.5,Manufacturing,0
1600254,2008,49,49,49,49,49,49,0,8955399.5,Manufacturing,1
4004075,2007,60,52,50,52,56,53,0,8959019.19,Property and Construction Sectors,0
4004075,2007,60,52,50,52,56,53,0,8959019.19,Property and Construction Sectors,0
4353246,2008,45,45,50,45,51,52,0,8960136.07,Property and Construction Sectors,1
1605590,2000,55,65,60,50,50,50,1,8961917.69,Property and Construction Sectors,0
1597691,2002,70,50,60,60,60,60,1,8974474.49,Property and Construction Sectors,0
1612865,2007,60,50,50,50,50,50,1,8975597.41,Office Machinery and Computer Industries,0
2411089,2001,60,70,60,55,60,55,1,8978904.9,Manufacturing,0
1592867,2002,50,55,45,50,50,45,0,8978907.56,Property and Construction Sectors,1
1580310,2003,50,50,50,50,50,50,0,8979352.39,Manufacturing,0
2403419,2000,60,55,50,50,55,60,1,8981445.4,Other,0
1588370,2008,54,55,55,48,55,63,0,8982174.38,"Transport, Storage and Communications Infrastructure",0
1608879,2008,40,60,30,45,55,55,1,8983371.37,Manufacturing,0
1553475,2006,71,70,78,85,78,90,0,8989679.79,Extractive Industries ,0
1597158,2002,60,50,55,60,65,55,1,8991915.49,"Transport, Storage and Communications Infrastructure",0
2921720,2005,66,59,58,53,55,49,0,8999917.25,"Transport, Storage and Communications Infrastructure",0
4584349,2008,55,52,45,40,40,40,0,9001003.45,Office Machinery and Computer Industries,0
4584349,2008,55,55,45,48,40,40,0,9001003.45,Office Machinery and Computer Industries,0
1562854,2004,65,40,45,55,55,40,0,9003252.96,Office Machinery and Computer Industries,0
2887487,2005,65,50,55,55,55,55,0,9006336.11,Property and Construction Sectors,0
203185,2008,56,60,55,52,55,50,1,9008069.6,Manufacturing,0
1624347,2008,49,55,55,50,50,50,1,9009331.64,Property and Construction Sectors,0
3360951,2008,59,59,69,64,69,69,1,9010085.53,Hotels and Leisure,0
1563419,2008,55,58,50,52,51,50,0,9011538.26,Manufacturing,0
1553644,2004,52,51,50,50,50,52,0,9018956.19,Manufacturing,0
1607248,2006,55,55,53,52,50,50,0,9020620.04,Property and Construction Sectors,0
1592190,2002,60,65,60,65,65,65,0,9023498,Manufacturing,0
1586133,2005,58,55,58,57,57,57,0,9028588.88,Manufacturing,0
1563714,2005,65,65,60,50,55,55,1,9031788.57,Trade,0
2406724,2001,60,60,60,60,60,60,1,9032886.87,"Electricity, Gas and Water ",0
1576086,2008,50,52,50,48,50,49,0,9036021.78,Manufacturing,0
1561752,2005,60,55,55,50,55,55,1,9036859.86,Trade,0
208040,2006,70,70,65,60,65,65,1,9038447.16,"Agriculture, Livestock and Fisheries",0
3086153,2008,60,60,65,50,60,55,1,9038447.16,"Agriculture, Livestock and Fisheries",0
1563357,2002,60,62,60,60,60,62,1,9038463.52,Manufacturing,0
2819929,2007,60,53,55,55,55,55,0,9038588,Manufacturing,0
3366308,2008,50,53,52,56,56,46,1,9039670.24,Manufacturing,1
1619605,2002,60,70,40,40,40,40,1,9041980.7,Manufacturing,0
206824,2002,55,55,60,60,55,55,0,9042377.15,Trade,0
190779,2004,55,75,65,65,60,70,1,9046009.21,"Transport, Storage and Communications Infrastructure",0
1583737,2003,55,50,50,50,50,50,0,9047341.53,Trade,0
1555139,2008,63,62,70,45,65,70,0,9048722.01,Trade,0
1565542,2002,60,60,60,57,58,59,0,9051975.53,Manufacturing,0
3082076,2004,54,53,52,51,51,51,1,9053869.8,"Transport, Storage and Communications Infrastructure",0
1562892,2003,65,55,55,50,55,55,1,9054867.35,Trade,0
1595046,2005,55,54,53,52,51,52,0,9056808.37,Trade,0
4380351,2006,55,56,55,55,56,56,0,9057841,Manufacturing,0
1608261,2008,69,67,66,66,65,68,0,9059852.07,Office Machinery and Computer Industries,0
1591334,2005,52,55,52,45,55,54,0,9060350.95,Other,0
2887807,2008,56,55,61,51,50,55,0,9060671.04,Trade,0
1568990,2003,75,75,75,75,78,80,0,9063856.27,Manufacturing,0
1597719,2003,65,55,60,60,60,60,0,9063882.37,Manufacturing,0
1568823,2008,70,56,65,63,70,73,1,9066177.2,Trade,0
1590985,2005,55,51,48,52,50,42,1,9072839.19,Property and Construction Sectors,0
1587796,2007,55,53,54,54,54,54,1,9081713.71,Office Machinery and Computer Industries,0
1633429,2007,53,50,52,52,54,51,1,9081713.71,Property and Construction Sectors,0
1609137,2005,62,50,60,58,60,55,1,9084757.01,Manufacturing,0
1595110,2007,56,55,51,43,58,59,1,9086175.13,Manufacturing,0
1624562,2004,65,70,65,60,65,60,1,9086779.6,Manufacturing,0
1604365,2006,60,60,55,50,55,50,0,9088687.84,Manufacturing,0
3377164,2006,60,60,60,55,60,60,1,9094663.33,Property and Construction Sectors,0
3383455,2006,65,60,55,50,50,50,1,9096737.26,Office Machinery and Computer Industries,0
1582618,2008,55,50,50,50,50,50,0,9100367.42,Property and Construction Sectors,0
199670,2005,55,60,50,55,55,60,0,9100861.52,Extractive Industries ,0
1615816,2004,60,65,60,52,55,60,1,9103084.68,Manufacturing,0
1590949,2002,70,65,75,75,70,75,1,9103307.97,Office Machinery and Computer Industries,0
1574956,2003,55,55,55,50,55,50,0,9106528.05,Manufacturing,0
196146,2008,52,55,45,40,50,48,1,9112072.86,Extractive Industries ,0
1558984,2004,60,55,50,50,55,50,1,9113380,Manufacturing,0
2416234,2008,55,55,51,51,52,50,0,9116665.02,Manufacturing,0
1573470,2008,50,55,50,40,45,50,1,9117953.72,Trade,0
1596622,2006,55,53,53,52,52,51,1,9119448.69,Property and Construction Sectors,0
2834810,2006,55,53,53,53,52,51,1,9119448.69,Property and Construction Sectors,0
1553817,2007,59,60,68,60,62,57,1,9119733.55,Trade,0
204154,2008,52,55,51,51,51,58,1,9123594.58,Office Machinery and Computer Industries,0
1556014,2008,55,70,60,68,70,75,1,9123849.25,Manufacturing,0
1586327,2006,63,65,67,62,65,58,1,9124496.62,Property and Construction Sectors,0
1631883,2006,55,67,55,45,50,53,1,9124496.62,Property and Construction Sectors,0
1582212,2006,55,67,75,60,70,70,1,9124496.62,Property and Construction Sectors,0
1591219,2007,60,58,58,43,45,56,1,9126357.03,Manufacturing,0
204103,2006,55,60,60,55,55,60,0,9128117.74,Manufacturing,0
1612518,2002,65,50,50,55,55,50,0,9129579.41,"Agriculture, Livestock and Fisheries",0
1598042,2005,69,70,60,61,62,60,1,9129785.02,Manufacturing,0
1590447,2007,54,60,54,51,55,51,1,9131411.32,Other,0
3372093,2005,57,61,54,52,53,52,0,9132923.21,Property and Construction Sectors,0
2397759,2007,48,53,52,52,57,59,0,9135727.64,Manufacturing,1
1617271,2007,51,65,60,50,50,50,1,9138563.68,Office Machinery and Computer Industries,0
1601826,2008,55,60,54,50,53,50,1,9138634.76,Manufacturing,0
2406050,2008,52,55,45,45,45,45,1,9138814.6,Manufacturing,0
3084221,2008,52,55,45,45,45,45,1,9138814.6,Extractive Industries ,0
1599238,2008,60,60,55,50,55,55,1,9140886.7,Manufacturing,0
3413522,2001,70,70,70,70,70,70,0,9151284.86,Trade,0
191847,2007,65,60,60,60,60,55,0,9153395.3,Manufacturing,0
1595264,2006,62,61,58,58,56,55,1,9156554.39,Manufacturing,0
2817240,2008,60,60,45,50,45,50,0,9157352.69,Trade,0
2817240,2008,55,55,45,49,46,50,0,9157352.69,Trade,0
1593426,2004,65,62,55,58,60,58,0,9159813.01,Manufacturing,0
1564617,2004,68,66,65,65,70,65,0,9164107.68,Trade,0
1618020,2005,68,65,65,70,65,60,1,9164171.86,Property and Construction Sectors,0
199670,2003,55,60,55,50,55,60,0,9167939.92,Extractive Industries ,0
4294335,2008,62,60,58,51,62,60,0,9172553.53,Manufacturing,0
3369962,2008,60,65,60,60,60,50,0,9172816.57,Manufacturing,0
191583,2005,60,50,50,60,60,55,0,9173165,Manufacturing,0
1587020,2003,50,50,45,50,40,50,1,9176887.25,Hotels and Leisure,0
3414107,2000,60,60,60,40,50,60,1,9181700.78,Manufacturing,0
1596384,2005,60,55,67,65,65,65,0,9185859.52,Manufacturing,0
1582480,2004,62,60,61,56,62,62,0,9192922,Trade,0
1559713,2003,60,55,55,60,60,55,0,9204089.37,Property and Construction Sectors,0
1614867,2008,60,60,45,45,45,49,0,9207444.18,Office Machinery and Computer Industries,0
3360848,2005,40,52,50,40,40,40,0,9211674.41,"Agriculture, Livestock and Fisheries",1
1587833,2004,55,63,55,50,52,52,1,9216411.87,Trade,0
1558636,2002,55,60,55,55,55,55,1,9218540.49,Office Machinery and Computer Industries,0
1611221,2004,55,55,55,50,55,55,0,9219549.67,"Agriculture, Livestock and Fisheries",0
4299116,2008,40,48,47,45,43,47,1,9222128.68,Extractive Industries ,0
1556659,2005,60,60,60,50,50,55,1,9224155.73,Trade,0
2406270,2005,65,65,60,60,56,58,0,9227916.07,Manufacturing,0
206517,2001,60,60,60,60,60,60,1,9235166.63,Manufacturing,0
1575781,2008,58,65,56,60,64,58,1,9238002.9,Trade,0
189551,2008,54,65,58,58,66,62,1,9238002.9,Trade,0
190341,2008,68,69,69,68,71,73,1,9247444.89,Manufacturing,0
1596123,2004,55,55,48,48,50,50,1,9250481,Manufacturing,0
1595654,2005,60,65,65,60,65,60,0,9255732.95,Trade,0
1612985,2005,53,50,54,55,54,53,0,9261138.79,Trade,0
2405455,2000,55,55,60,50,50,60,1,9262017.24,Other,0
1558663,2006,50,50,50,50,50,50,0,9262532.44,Manufacturing,0
1594973,2004,70,55,60,60,65,65,0,9264389.47,Manufacturing,0
4294434,2008,50,55,50,47,49,48,1,9265312,Trade,0
1552988,2008,61,54,63,80,60,75,0,9268852.83,Manufacturing,0
1587020,2005,55,51,50,48,49,49,1,9269453.98,Hotels and Leisure,0
3077329,2006,60,60,55,55,55,55,0,9275057.68,Trade,0
1599370,2007,65,60,50,50,47,50,0,9278006.7,Property and Construction Sectors,0
1596929,2006,60,60,60,63,63,63,0,9279610.15,Manufacturing,0
1560590,2003,65,65,50,50,55,55,0,9282762.58,Trade,0
2400296,2008,57,57,56,55,56,55,1,9289985.1,Manufacturing,0
1596852,2008,49,49,49,49,49,49,1,9301631.35,Trade,1
4898257,2008,40,40,40,40,40,40,1,9301631.35,Trade,1
1594368,2005,65,60,63,65,55,70,1,9310490.35,Manufacturing,0
1593323,2003,65,50,75,75,80,75,1,9312532.85,Manufacturing,0
206875,2005,56,62,62,58,55,59,1,9317426.46,Property and Construction Sectors,0
2411768,2008,55,55,55,60,60,45,1,9319525.06,"Transport, Storage and Communications Infrastructure",0
1607280,2008,50,50,50,50,50,50,1,9323104.46,"Agriculture, Livestock and Fisheries",0
203539,2002,55,60,60,50,60,55,0,9326570.76,Trade,0
1587256,2008,54,61,41,49,41,44,1,9326871,Trade,0
1600014,2005,56,75,49,50,35,40,1,9327448.92,"Transport, Storage and Communications Infrastructure",0
3367323,2006,57,62,55,65,55,57,1,9328937.78,"Transport, Storage and Communications Infrastructure",0
3504761,2008,55,50,52,50,50,53,1,9332706.43,Trade,0
1613996,2008,46,50,50,37,55,46,1,9336764.61,Manufacturing,1
1597084,2005,53,60,55,51,52,60,0,9345435,Office Machinery and Computer Industries,0
1579909,2003,60,70,55,60,60,60,0,9346119,Manufacturing,0
2417327,2005,65,65,60,50,50,50,1,9348884.27,Other,0
1608213,2003,54,60,55,53,55,55,1,9349705.01,Manufacturing,0
2921325,2008,54,52,54,53,52,52,1,9355421,Manufacturing,0
1571664,2008,50,35,45,50,45,40,1,9359494.65,Manufacturing,0
1637217,2008,50,60,50,50,50,50,1,9363351.72,Hotels and Leisure,0
1629631,2007,53,55,52,52,51,50,1,9364103.3,Trade,0
3381333,2006,51,56,53,51,52,53,1,9364454.46,Property and Construction Sectors,1
3382703,2006,61,60,56,51,51,52,1,9364454.46,Manufacturing,0
3382703,2006,61,55,53,51,51,52,1,9364454.46,Manufacturing,0
2921350,2006,61,58,53,53,54,55,1,9364454.46,Manufacturing,0
3382703,2006,61,60,56,51,51,52,1,9364454.46,Manufacturing,0
3967798,2008,62,61,60,56,54,55,1,9367540.32,Trade,0
3967798,2008,62,61,60,56,55,54,1,9367540.32,Trade,0
1582731,2006,50,50,50,50,50,50,1,9372800.23,Manufacturing,0
1622613,2005,58,56,52,56,53,53,1,9374205.59,Manufacturing,0
4438214,2008,53,60,52,50,52,53,1,9375195.95,Manufacturing,0
1575788,2005,58,63,56,50,54,53,0,9381073.65,Trade,0
1585369,2006,45,70,50,50,50,50,1,9389512.14,Other,0
2397690,2005,60,65,60,60,65,65,1,9396161.35,Manufacturing,0
1602214,2004,63,62,53,55,51,55,1,9402504.74,Office Machinery and Computer Industries,0
3357387,2007,68,59,65,57,65,63,0,9403334.55,Property and Construction Sectors,0
1585964,2007,60,65,60,50,60,55,1,9403773.81,Other,0
1557055,2007,60,62,60,59,60,59,0,9405388.49,Trade,0
1632701,2005,60,60,55,55,40,46,1,9408348.63,Office Machinery and Computer Industries,0
1585866,2005,65,60,60,60,70,65,1,9408348.63,Office Machinery and Computer Industries,0
1582651,2005,60,70,70,55,55,60,1,9416213.19,Manufacturing,0
1571031,2003,63,60,60,60,57,55,1,9416301.66,Manufacturing,0
4003329,2008,50,55,50,50,50,50,1,9417835.22,Property and Construction Sectors,0
1558537,2003,55,60,55,50,50,55,0,9420116.27,Manufacturing,0
4415267,2008,50,51,50,50,50,50,1,9425143.48,Office Machinery and Computer Industries,0
1585818,2008,55,55,55,53,55,52,0,9427195.95,Manufacturing,0
1569806,2006,63,65,57,55,60,56,1,9442014.22,Manufacturing,0
1593618,2002,65,65,65,45,65,60,0,9443158.35,"Electricity, Gas and Water ",0
1588277,2008,55,56,59,50,60,53,0,9444767.42,Manufacturing,0
4493747,2008,45,48,47,45,45,45,1,9447242.72,Property and Construction Sectors,1
1584237,2008,60,55,65,55,65,65,1,9454966.22,Manufacturing,0
1582649,2006,57,60,55,52,52,46,1,9455372.12,Trade,0
1589996,2008,58,65,62,55,65,63,1,9455380.69,Manufacturing,0
1562288,2008,55,60,55,50,55,50,1,9456682.66,Manufacturing,0
197454,2005,58,56,55,54,52,57,1,9458313.82,Trade,0
1552169,2008,60,58,57,55,58,58,0,9462486.48,Manufacturing,0
4438214,2008,40,40,40,40,40,40,1,9464581.7,Manufacturing,0
3080411,2006,55,65,60,60,60,60,1,9465120.89,Property and Construction Sectors,0
3364091,2008,55,52,40,50,50,35,0,9465790.91,Property and Construction Sectors,0
1595370,2006,60,65,60,50,55,58,1,9471154.24,Trade,0
1555472,2005,65,55,65,63,68,65,0,9473381.51,Manufacturing,0
1552801,2005,54,52,56,57,58,56,0,9476750,Manufacturing,0
2413933,2007,62,71,65,52,51,52,0,9479910.12,Other,0
1600718,2001,60,60,60,60,60,60,1,9480430.94,Manufacturing,0
1564617,2006,64,65,63,66,64,67,0,9481996.38,Trade,0
4766951,2008,55,55,50,55,52,55,1,9485006.06,Other,0
1596922,2003,55,60,55,45,60,60,0,9487667.68,Manufacturing,0
1572313,2006,55,58,55,47,82,80,0,9488137,Manufacturing,0
1593152,2005,52,55,56,56,57,57,0,9492055,Manufacturing,0
1580269,2006,60,60,58,60,60,60,0,9495155.4,"Electricity, Gas and Water ",0
2401348,2007,69,69,66,55,77,81,0,9497179.43,Trade,0
1603912,2008,60,70,60,55,60,50,1,9498529.59,Manufacturing,0
1582518,2005,50,55,55,50,55,60,1,9507286.43,Manufacturing,0
1579447,2008,55,56,55,38,53,55,1,9509604.99,Manufacturing,0
1551968,2006,65,56,60,58,58,58,0,9515549.77,Manufacturing,0
2411634,2002,55,55,50,50,45,55,1,9516198.13,Property and Construction Sectors,0
204166,2004,55,51,50,50,50,50,1,9519831.85,Property and Construction Sectors,0
201530,2008,50,55,50,50,50,50,0,9521391.46,Trade,1
192134,2005,50,55,50,47,50,50,1,9524434.44,Trade,0
1587069,2007,55,55,49,45,49,48,0,9525892.72,Manufacturing,0
191388,2007,60,59,59,58,57,57,0,9527723.28,Trade,0
1563657,2002,60,60,60,60,60,60,0,9529894.34,Manufacturing,0
2406050,2008,40,40,40,40,40,40,1,9530451.62,Manufacturing,1
3084221,2008,40,40,40,40,40,40,1,9530451.62,Extractive Industries ,1
3383842,2008,50,65,50,45,50,50,1,9531899.39,Trade,0
1626519,2004,50,65,50,50,50,50,1,9532522.77,Manufacturing,0
2406299,2008,50,55,55,50,55,68,1,9537210.37,Property and Construction Sectors,0
3364742,2005,65,65,70,65,65,68,0,9543112.37,Trade,0
3987582,2007,55,55,45,50,45,40,0,9545227.63,Property and Construction Sectors,0
1575532,2004,67,69,74,70,84,71,0,9545910.4,Manufacturing,0
1562248,2005,52,68,56,62,58,65,1,9547530.59,Trade,0
1556004,2001,60,75,50,40,50,55,0,9550082.34,Manufacturing,0
1571369,2004,45,45,40,40,40,40,0,9554000,"Transport, Storage and Communications Infrastructure",1
1593535,2004,65,60,65,60,65,60,0,9557755.82,Office Machinery and Computer Industries,0
1595609,2004,61,63,60,59,58,55,0,9561178.99,Manufacturing,0
1576446,2005,50,52,50,50,56,52,0,9566378,Manufacturing,0
1558181,2008,50,60,70,52,70,75,1,9569852.58,"Agriculture, Livestock and Fisheries",0
1593193,2008,55,60,55,50,52,60,1,9570696.76,Property and Construction Sectors,0
1605048,2008,63,55,53,52,60,54,1,9571685.02,Manufacturing,0
1581155,2003,50,60,55,45,55,55,1,9576135.43,Manufacturing,0
2397744,2008,50,51,50,50,50,50,1,9580648.9,Trade,0
2397744,2008,50,51,50,50,50,50,1,9580648.9,Trade,0
4460774,2008,55,40,45,54,50,50,1,9580803.39,Office Machinery and Computer Industries,0
4460774,2008,55,40,45,54,50,50,1,9580803.39,Office Machinery and Computer Industries,0
1629583,2008,40,30,10,10,10,10,1,9581484.65,"Transport, Storage and Communications Infrastructure",1
2405991,2007,62,61,61,59,60,63,0,9581616.87,"Electricity, Gas and Water ",0
195035,2003,55,55,55,60,60,50,0,9582373.34,Trade,0
1560012,2003,60,56,56,55,50,51,0,9584868.27,Trade,0
1605838,2005,60,50,50,50,50,50,1,9591786.83,Manufacturing,0
1605838,2005,60,50,50,50,50,50,1,9591786.83,Manufacturing,0
1592763,2002,55,55,60,60,55,55,0,9592318.56,Trade,0
3357144,2006,56,60,60,54,58,60,1,9594249.06,Manufacturing,0
1599821,2008,59,62,65,57,65,63,1,9594249.06,Manufacturing,0
1557251,2007,65,65,70,65,65,70,0,9594882.53,Manufacturing,0
1575034,2006,60,61,61,60,60,59,1,9598200.3,Trade,0
2921813,2008,40,40,41,35,30,40,1,9600770,Property and Construction Sectors,1
1614997,2008,50,53,50,50,30,50,1,9601377.55,Property and Construction Sectors,1
1614997,2008,45,50,50,50,30,50,1,9601377.55,Property and Construction Sectors,1
1564076,2008,54,58,60,62,56,60,0,9602617.92,Manufacturing,0
1595417,2006,60,55,58,55,58,58,1,9604876.65,Manufacturing,0
1563719,2008,65,55,55,60,65,55,1,9605222.66,Trade,0
4807402,2008,65,67,68,68,69,70,0,9611669.75,Office Machinery and Computer Industries,0
1577374,2005,55,60,50,50,50,50,1,9613997.17,Manufacturing,0
1556985,2005,50,60,50,50,50,50,1,9613997.17,Manufacturing,0
1570927,2003,65,70,65,60,65,65,1,9614864.89,Trade,0
2398828,2008,60,65,60,55,60,65,1,9619241.49,Manufacturing,0
1567843,2004,62,55,66,60,62,62,0,9620312.59,Trade,0
4397600,2008,65,65,60,60,60,60,1,9620865.6,"Electricity, Gas and Water ",0
1554522,2008,58,52,55,55,56,54,1,9620989.82,Manufacturing,0
201756,2003,65,70,60,60,65,65,1,9622479.17,Hotels and Leisure,0
1561944,2008,60,61,56,50,57,55,0,9622584.2,Manufacturing,0
1552922,2007,50,54,50,50,50,52,0,9623626.78,Trade,0
